LEASE_NUMBER,PRODUCTION_DATE,PRODUCT_CODE,MON_O_PROD_VOL,MON_G_PROD_VOL,OPERATOR_NUM
G04000,201904,O,0,0,3295
G04000,201904,G,0,0,3295
G04081,201904,U,0,0,3295
G04081,201904,U,0,0,3295
G04081,201904,G,0,0,3295
G04081,201904,G,0,0,3295
G04081,201904,U,0,0,3295
G04081,201904,G,0,0,3295
G04081,201904,G,0,0,3295
G04081,201904,G,17,38460,3295
G04087,201904,U,0,0,2899
G04087,201904,U,0,0,2899
G04087,201904,O,0,0,2899
G04087,201904,U,0,0,2899
G04087,201904,U,0,0,2899
G04087,201904,U,0,0,2899
G04087,201904,U,0,0,2899
G04087,201904,U,0,0,2899
G04087,201904,U,0,0,2899
G04087,201904,U,0,0,2899
G04087,201904,G,0,0,2899
G04109,201904,O,57,9888,3151
G04109,201904,G,1188,5926,3151
G04109,201904,G,0,0,3151
G04109,201904,G,0,0,3151
G04109,201904,O,0,0,3151
G04123,201904,U,0,0,3481
G04123,201904,U,0,0,3481
G04123,201904,U,0,0,3481
G04123,201904,O,256,1574,3481
G04123,201904,O,0,836,3481
G04125,201904,U,0,0,3481
G04125,201904,U,0,0,3481
G04125,201904,O,0,0,3481
G04125,201904,O,381,1450,3481
G04125,201904,G,0,0,3481
G04125,201904,U,0,0,3481
G04125,201904,U,0,0,3481
G04125,201904,U,0,0,3481
G04125,201904,U,0,0,3481
G04126,201904,O,848,472,3295
G04126,201904,O,0,0,3295
G04126,201904,O,0,0,3295
G04126,201904,O,1440,181,3295
G04126,201904,O,0,0,3295
G04126,201904,O,1280,945,3295
G04126,201904,O,208,998,3295
G04126,201904,O,880,290,3295
G04126,201904,O,624,599,3295
G04126,201904,O,576,925,3295
G04126,201904,O,0,0,3295
G04126,201904,O,0,0,3295
G04126,201904,O,896,798,3295
G04126,201904,O,0,0,3295
G04126,201904,U,0,0,3295
G04126,201904,G,2183,360,3295
G04126,201904,U,0,0,3295
G04127,201904,O,4396,5804,3481
G04127,201904,O,2881,59,3481
G04127,201904,O,0,0,3481
G04127,201904,O,0,0,3481
G04127,201904,O,0,0,3481
G04127,201904,O,1196,449,3481
G04127,201904,O,413,3492,3481
G04127,201904,O,0,0,3481
G04127,201904,O,863,3035,3481
G04127,201904,O,0,0,3481
G04127,201904,O,2265,2142,3481
G04127,201904,O,0,0,3481
G04127,201904,O,1931,270,3481
G04127,201904,O,0,0,3481
G04127,201904,O,4448,6959,3481
G04127,201904,O,5357,714,3481
G04127,201904,O,247,998,3481
G04127,201904,O,339,79,3481
G04127,201904,O,0,0,3481
G04127,201904,O,3261,1430,3481
G04127,201904,O,2821,222,3481
G04127,201904,O,3242,2585,3481
G04127,201904,O,1643,2143,3481
G04127,201904,O,1939,342,3481
G04127,201904,O,0,0,3481
G04127,201904,O,0,0,3481
G04127,201904,O,0,0,3481
G04127,201904,O,569,4247,3481
G04127,201904,O,2222,576,3481
G04231,201904,U,0,0,3151
G04231,201904,U,0,0,3151
G04231,201904,U,0,0,3151
G04231,201904,U,0,0,3151
G04231,201904,U,0,0,3151
G04231,201904,U,0,0,3151
G04231,201904,U,0,0,3151
G04231,201904,O,1561,1920,3151
G04231,201904,O,3624,1740,3151
G04231,201904,O,1504,2321,3151
G04231,201904,U,0,0,3151
G04231,201904,U,0,0,3151
G04231,201904,U,0,0,3151
G04231,201904,U,0,0,3151
G04231,201904,U,0,0,3151
G04231,201904,O,596,1828,3151
G04231,201904,O,1178,2014,3151
G04231,201904,U,0,0,3151
G04231,201904,O,6131,1887,3151
G04231,201904,O,797,1155,3151
G04231,201904,O,0,0,3151
G04231,201904,O,0,0,3151
G04231,201904,G,0,0,3151
G04231,201904,G,0,0,3151
G04231,201904,G,0,0,3151
G04232,201904,G,0,0,3295
G04232,201904,U,0,0,3295
G04232,201904,U,0,0,3295
G04232,201904,G,0,0,3295
G04232,201904,G,0,0,3295
G04232,201904,U,0,0,3295
G04232,201904,O,0,0,3295
G04232,201904,G,0,0,3295
G04232,201904,G,530,165773,730
G04232,201904,G,6173,629205,730
G04232,201904,G,678,176144,730
G04232,201904,G,0,0,730
G04234,201904,O,3403,518,3295
G04234,201904,U,0,0,3295
G04234,201904,U,0,0,3295
G04234,201904,U,0,0,3295
G04243,201904,U,0,0,3295
G04243,201904,U,0,0,3295
G04243,201904,U,0,0,3295
G04243,201904,U,0,0,3295
G04243,201904,U,0,0,3295
G04243,201904,G,0,0,3295
G04243,201904,G,0,0,3295
G04243,201904,O,0,0,3295
G04243,201904,U,0,0,3295
G04243,201904,G,885,374208,3295
G04253,201904,O,0,0,3295
G04253,201904,O,0,0,3295
G04253,201904,O,416,1360,3295
G04253,201904,U,0,0,3295
G04253,201904,O,1229,0,2451
G04253,201904,O,1001,0,2451
G04253,201904,U,0,0,2451
G04253,201904,O,1651,0,2451
G04421,201904,U,0,0,3295
G04421,201904,G,5653,74037,3295
G04421,201904,O,8189,38601,3295
G04437,201904,O,1369,1096,3151
G04437,201904,O,0,0,3151
G04452,201904,O,754,1655,2628
G04452,201904,O,14179,60375,2628
G04452,201904,U,0,0,2628
G04452,201904,U,0,0,2628
G04452,201904,G,0,0,2628
G04452,201904,O,9541,36896,2628
G04452,201904,U,0,0,2628
G04452,201904,U,0,0,2628
G04452,201904,G,0,0,2628
G04452,201904,O,0,0,2628
G04452,201904,G,0,0,2628
G04473,201904,O,0,0,2375
G04473,201904,G,0,0,2375
G04473,201904,O,0,0,2375
G04473,201904,O,0,0,2375
G04473,201904,U,0,0,2375
G04473,201904,O,1047,547,2375
G04473,201904,U,0,0,2375
G04473,201904,O,2322,1298,2375
G04473,201904,O,2006,653,2375
G04473,201904,O,754,1147,2375
G04473,201904,O,347,235,2375
G04473,201904,O,1513,595,2375
G04473,201904,U,0,0,2375
G04473,201904,U,0,0,2375
G04473,201904,O,2040,544,2375
G04473,201904,O,1778,98,2375
G04473,201904,O,299,192,2375
G04481,201904,O,0,0,3295
G04481,201904,O,11,31,3295
G04481,201904,O,4,19,3295
G04481,201904,G,0,0,3295
G04481,201904,U,0,0,3295
G04481,201904,O,0,0,3295
G04481,201904,O,6,27,3295
G04481,201904,U,0,0,3295
G04481,201904,G,0,0,3295
G04481,201904,O,2,3,3295
G04481,201904,U,0,0,3295
G04481,201904,G,0,0,3295
G04481,201904,U,0,0,3295
G04481,201904,O,2,0,3295
G04481,201904,U,0,0,3295
G04481,201904,G,0,0,3295
G04481,201904,G,0,0,3295
G04481,201904,O,0,0,3295
G04481,201904,U,0,0,3295
G04481,201904,O,0,0,3295
G04481,201904,O,0,0,3295
G04481,201904,U,0,0,3295
G04481,201904,O,6,28,3295
G04481,201904,O,0,0,3295
G04486,201904,U,0,0,730
G04486,201904,U,0,0,730
G04486,201904,U,0,0,730
G04486,201904,U,0,0,730
G04486,201904,O,0,0,730
G04486,201904,O,0,0,730
G04486,201904,U,0,0,730
G04486,201904,U,0,0,730
G04518,201904,O,2583,3603,2957
G04518,201904,O,0,0,2957
G04518,201904,O,2931,2514,2957
G04518,201904,O,0,0,2957
G04518,201904,O,0,0,2957
G04518,201904,U,0,0,2957
G04518,201904,O,0,13,2957
G04518,201904,O,42,633,2957
G04518,201904,U,0,0,2957
G04518,201904,O,124,3570,2957
G04518,201904,O,0,0,2957
G04518,201904,O,0,0,2957
G04518,201904,O,0,0,2957
G04518,201904,U,0,0,2957
G04518,201904,O,873,756,2957
G04518,201904,O,0,0,2957
G04518,201904,O,824,2262,2957
G04518,201904,O,522,1971,2957
G04518,201904,U,0,0,2957
G04518,201904,O,652,745,2957
G04518,201904,O,650,4563,2957
G04518,201904,O,2494,3652,2957
G04518,201904,O,0,0,2957
G04518,201904,U,0,0,2957
G04547,201904,U,0,0,2628
G04547,201904,U,0,0,2628
G04547,201904,U,0,0,2628
G04547,201904,U,0,0,2628
G04547,201904,U,0,0,2628
G04547,201904,U,0,0,2628
G04547,201904,U,0,0,2628
G04547,201904,U,0,0,2628
G04547,201904,U,0,0,2628
G04547,201904,U,0,0,2628
G04547,201904,U,0,0,2628
G04800,201904,G,1,3136,2970
G04809,201904,U,0,0,3295
G04809,201904,O,1458,1458,2970
G04809,201904,O,4555,4877,2970
G04818,201904,U,0,0,3295
G04818,201904,G,0,0,3295
G04818,201904,U,0,0,3295
G04818,201904,U,0,0,3295
G04832,201904,G,1376,82179,1284
G04832,201904,G,1781,81764,1284
G04832,201904,G,0,0,1284
G04832,201904,G,0,0,1284
G04832,201904,U,0,0,1284
G04832,201904,U,0,0,1284
G04832,201904,O,0,0,1284
G04832,201904,U,0,0,1284
G04832,201904,G,0,0,1284
G04832,201904,G,1928,151749,1284
G04832,201904,O,1244,21058,1284
G04832,201904,G,181,40881,1284
G04832,201904,G,68,23431,1284
G04832,201904,G,0,0,1284
G04832,201904,G,0,0,1284
G04832,201904,G,22,3372,1284
G04832,201904,G,27,2997,1284
G04832,201904,G,336,8095,1284
G04842,201904,U,0,0,3247
G04842,201904,O,0,0,3247
G04842,201904,O,0,0,3247
G04842,201904,O,0,0,3247
G04842,201904,G,0,0,3247
G04842,201904,O,0,0,3247
G04895,201904,U,0,0,3295
G04895,201904,U,0,0,3295
G04895,201904,G,0,0,3295
G04903,201904,O,173,1865,3481
G04903,201904,O,0,0,3481
G04903,201904,O,0,0,3481
G04903,201904,O,3029,2069,3481
G04903,201904,O,0,1044,3481
G04903,201904,O,1600,1987,3481
G04903,201904,G,0,0,3481
G04903,201904,G,0,0,3481
G04903,201904,O,3630,1829,3481
G04903,201904,U,0,0,3481
G04903,201904,O,1283,1969,3481
G04903,201904,S,0,0,3481
G04903,201904,U,0,0,3481
G04903,201904,G,0,0,3481
G04903,201904,G,0,0,3481
G04903,201904,U,0,0,3481
G04909,201904,O,1627,1280,3520
G04909,201904,G,0,0,3520
G04909,201904,O,0,0,3520
G04909,201904,O,0,0,3520
G04909,201904,O,0,0,3520
G04909,201904,G,0,0,3520
G04909,201904,O,1586,1905,3520
G04909,201904,U,0,0,3520
G04909,201904,U,0,0,3520
G04909,201904,U,0,0,3520
G04909,201904,O,268,109,3520
G04909,201904,G,0,0,3520
G04909,201904,O,0,0,3520
G04909,201904,U,0,0,3520
G04909,201904,O,0,0,3520
G04909,201904,G,0,0,3520
G04909,201904,O,649,1138,3520
G04909,201904,G,0,0,3520
G04909,201904,O,31,23,3520
G04909,201904,G,0,0,3520
G04909,201904,O,0,0,3520
G04909,201904,O,2459,300,3520
G04909,201904,G,0,0,3520
G04921,201904,U,0,0,2899
G04921,201904,U,0,0,2899
G04921,201904,U,0,0,2899
G04921,201904,U,0,0,2899
G04921,201904,U,0,0,2899
G04921,201904,U,0,0,2899
G04931,201904,U,0,0,3151
G04931,201904,U,0,0,3151
G04931,201904,U,0,0,3151
G04931,201904,G,0,0,3151
G04931,201904,U,0,0,3151
G04939,201904,O,1453,0,3151
G04939,201904,U,0,0,3151
G04939,201904,U,0,0,3151
G04939,201904,U,0,0,3151
G04939,201904,G,0,0,3151
G04939,201904,U,0,0,3151
G04939,201904,U,0,0,3151
G04939,201904,G,0,0,3151
G04939,201904,U,0,0,3151
G04940,201904,O,0,0,3247
G04940,201904,O,0,0,3247
G04940,201904,U,0,0,3247
G04940,201904,O,1089,611,3247
G04940,201904,O,0,0,3247
G04940,201904,U,0,0,3247
G04940,201904,O,21259,25083,3247
G04940,201904,O,0,0,3247
G04940,201904,O,0,0,3247
G04940,201904,O,0,0,3247
G04940,201904,U,0,0,3247
G04940,201904,O,0,0,3247
G04940,201904,U,0,0,3247
G04940,201904,U,0,0,3247
G04940,201904,O,0,0,3247
G04940,201904,U,0,0,3247
G04940,201904,O,0,0,3247
G04940,201904,O,0,0,3247
G04940,201904,G,0,0,3247
G04940,201904,O,0,0,3247
G04940,201904,O,1831,3757,3247
G04940,201904,O,949,812,3247
G04940,201904,O,2090,2181,3247
G04940,201904,O,391,226,3247
G04940,201904,O,0,0,3247
G04940,201904,U,0,0,3247
G04940,201904,O,0,0,3247
G04940,201904,U,0,0,3247
G04940,201904,O,6349,5613,3247
G05006,201904,G,0,709,1284
G05006,201904,G,0,2350,1284
G05040,201904,U,0,0,3295
G05040,201904,U,0,0,3295
G05040,201904,O,996,1617,3295
G05040,201904,O,3232,2596,3295
G05040,201904,G,0,0,3295
G05040,201904,O,543,1656,3295
G05040,201904,O,720,1132,3295
G05040,201904,O,2126,8555,3295
G05040,201904,O,0,0,3295
G05040,201904,O,74,528,3295
G05052,201904,U,0,0,2628
G05052,201904,U,0,0,2628
G05052,201904,U,0,0,2628
G05052,201904,U,0,0,2628
G05052,201904,U,0,0,2628
G05052,201904,U,0,0,2628
G05052,201904,U,0,0,2628
G05052,201904,U,0,0,2628
G05052,201904,G,55,33494,2628
G05052,201904,U,0,0,2628
G05052,201904,U,0,0,2628
G05056,201904,G,34,100804,540
G05057,201904,G,59,184444,540
G05057,201904,G,42,124015,540
G05057,201904,G,55,173260,540
G05057,201904,U,0,0,540
G05057,201904,U,0,0,540
G05060,201904,G,0,0,276
G05068,201904,G,0,0,3059
G05068,201904,G,0,0,3059
G05169,201904,G,0,0,3295
G05431,201904,O,145,145,2970
G05431,201904,O,72,24,2970
G05431,201904,O,7,36,2970
G05431,201904,O,39,29,2970
G05431,201904,O,0,0,2970
G05431,201904,O,20,550,2970
G05431,201904,G,472,1118,2970
G05438,201904,G,0,0,3295
G05438,201904,G,0,0,2899
G05498,201904,O,0,0,3520
G05498,201904,U,0,0,3520
G05498,201904,O,0,0,3520
G05498,201904,U,0,0,3520
G05502,201904,O,0,0,3295
G05502,201904,O,0,0,3295
G05502,201904,U,0,0,3295
G05502,201904,G,0,0,1978
G05503,201904,G,1009,1803,3295
G05503,201904,O,0,0,3295
G05503,201904,G,0,0,3295
G05504,201904,G,0,0,3295
G05504,201904,G,0,0,3295
G05504,201904,G,644,51407,3295
G05504,201904,G,0,2702,3295
G05504,201904,G,0,0,3295
G05504,201904,U,0,0,3295
G05504,201904,O,0,0,3295
G05504,201904,G,0,0,3295
G05504,201904,G,0,0,3295
G05504,201904,O,834,8970,3295
G05504,201904,G,0,0,3295
G05504,201904,G,0,0,3295
G05504,201904,G,422,36851,2970
G05504,201904,G,0,0,2970
G05504,201904,G,1512,245123,730
G05505,201904,U,0,0,2628
G05505,201904,U,0,0,2628
G05505,201904,G,234,45889,2628
G05550,201904,G,89,2318,3295
G05551,201904,O,1668,368,3295
G05551,201904,O,0,0,3295
G05551,201904,O,2240,771,3295
G05551,201904,O,1157,70,3295
G05551,201904,O,0,0,3295
G05551,201904,O,0,0,3295
G05551,201904,O,0,0,3295
G05551,201904,O,1890,2133,3295
G05599,201904,G,0,0,3247
G05599,201904,G,0,0,3247
G05599,201904,G,0,0,3247
G05599,201904,G,0,48566,3247
G05599,201904,G,0,0,3247
G05602,201904,O,210,970,3247
G05602,201904,G,0,0,3247
G05602,201904,U,0,0,3247
G05612,201904,U,0,0,3295
G05612,201904,U,0,0,3295
G05612,201904,U,0,0,3295
G05612,201904,U,0,0,3295
G05612,201904,G,0,0,3295
G05612,201904,G,0,0,3295
G05646,201904,U,0,0,3295
G05646,201904,U,0,0,3295
G05646,201904,O,1781,5638,3295
G05646,201904,O,1744,4450,3295
G05646,201904,U,0,0,3295
G05646,201904,U,0,0,3295
G05646,201904,U,0,0,3295
G05646,201904,U,0,0,3295
G05646,201904,U,0,0,3295
G05646,201904,O,8221,13954,3295
G05646,201904,U,0,0,3295
G05646,201904,G,0,0,3295
G05646,201904,G,108,715,3295
G05646,201904,O,147,948,3295
G05646,201904,O,1628,4315,3295
G05646,201904,G,0,0,3295
G05646,201904,U,0,0,3295
G05646,201904,U,0,0,3295
G05646,201904,O,3164,7536,3295
G05646,201904,O,4456,7881,3295
G05646,201904,U,0,0,3295
G05646,201904,O,0,0,3295
G05646,201904,O,542,1282,3295
G05646,201904,O,0,0,3295
G05646,201904,O,585,1356,3295
G05646,201904,O,74,615,3295
G05646,201904,G,0,0,3295
G05646,201904,O,161,1011,3295
G05646,201904,O,0,0,3295
G05646,201904,O,0,0,3295
G05646,201904,O,579,3202,3295
G05646,201904,U,0,0,3295
G05646,201904,O,0,0,3295
G05646,201904,O,1861,3240,3295
G05646,201904,O,45,807,3295
G05685,201904,U,0,0,2628
G05685,201904,G,0,0,2628
G05685,201904,U,0,0,2628
G05687,201904,O,0,0,3520
G05687,201904,O,0,0,3520
G05687,201904,U,0,0,3520
G05687,201904,G,42,2721,3520
G05687,201904,O,0,0,3520
G05692,201904,S,0,0,3520
G05692,201904,S,0,0,3520
G05692,201904,S,0,0,3520
G05692,201904,U,0,0,3520
G05692,201904,S,0,0,3520
G05749,201904,U,0,0,3151
G05749,201904,G,0,409952,3151
G05753,201904,U,0,0,3151
G05753,201904,G,0,0,3151
G05754,201904,G,0,17550,3151
G05761,201904,G,0,172245,3151
G05800,201904,O,1267,3880,3295
G05800,201904,G,1908,18443,3295
G05800,201904,O,0,0,3295
G05800,201904,O,0,0,3295
G05800,201904,O,418,285,3295
G05800,201904,O,0,0,3295
G05800,201904,O,555,462,3295
G05800,201904,O,0,0,3295
G05800,201904,O,3942,5601,3295
G05800,201904,O,0,0,3295
G05800,201904,O,0,0,3295
G05800,201904,O,0,0,3295
G05800,201904,O,0,0,3295
G05800,201904,O,0,0,3295
G05800,201904,U,0,0,3295
G05800,201904,O,1049,3525,3295
G05800,201904,O,1036,1273,3295
G05800,201904,O,0,0,3295
G05800,201904,O,5001,10330,3295
G05800,201904,O,577,1787,3295
G05800,201904,G,1622,3286,3295
G05809,201904,U,0,0,3247
G05809,201904,O,0,0,3247
G05809,201904,U,0,0,3247
G05809,201904,U,0,0,3247
G05809,201904,O,1131,1673,3247
G05825,201904,U,0,0,1834
G05825,201904,O,2943,1967,1834
G05825,201904,O,0,0,1834
G05825,201904,O,2198,2739,1834
G05825,201904,O,0,0,1834
G05825,201904,O,11552,2906,1834
G05825,201904,O,2456,2507,1834
G05825,201904,O,0,0,1834
G05825,201904,O,661,1454,1834
G05825,201904,O,2375,2049,1834
G05825,201904,U,0,0,1834
G05825,201904,O,3546,608,1834
G05825,201904,O,1354,1104,1834
G05825,201904,O,164,265,1834
G05825,201904,O,0,0,1834
G05825,201904,O,571,1415,1834
G05825,201904,O,1652,2427,1834
G05825,201904,O,2268,4816,1834
G05825,201904,O,666,368,1834
G05825,201904,O,1352,2273,1834
G05825,201904,O,7672,2905,1834
G05825,201904,O,0,0,1834
G05825,201904,O,0,0,1834
G05825,201904,O,3770,2104,1834
G05825,201904,O,3395,1382,1834
G05825,201904,O,301,1087,1834
G05825,201904,G,168,26230,1834
G05825,201904,O,440,4384,1834
G05825,201904,O,3093,1803,1834
G05825,201904,O,1388,2327,1834
G05825,201904,O,1074,2271,1834
G05825,201904,O,1350,1437,1834
G05825,201904,O,1011,2079,1834
G05825,201904,O,2055,1490,1834
G05825,201904,O,3361,4690,1834
G05868,201904,O,119114,156327,689
G05868,201904,O,153019,150187,689
G05868,201904,O,83416,93365,689
G05868,201904,O,33697,31101,689
G05868,201904,S,0,0,689
G05868,201904,U,0,0,689
G05871,201904,U,0,0,689
G05871,201904,O,196007,234212,689
G05884,201904,U,0,0,2957
G05884,201904,O,4945,1180,2957
G05884,201904,O,3497,1009,2957
G05884,201904,O,0,0,2957
G05884,201904,O,2401,992,2957
G05884,201904,U,0,0,2957
G05884,201904,U,0,0,2957
G05884,201904,U,0,0,2957
G05884,201904,O,983,1089,2957
G05884,201904,O,14,30,2957
G05884,201904,U,0,0,2957
G05885,201904,U,0,0,2957
G05885,201904,O,794,411,2957
G05885,201904,O,0,0,2957
G05885,201904,O,0,0,2957
G05885,201904,O,960,1585,2957
G05889,201904,U,0,0,3295
G05889,201904,U,0,0,3295
G05889,201904,U,0,0,3295
G05889,201904,U,0,0,3295
G05889,201904,O,0,0,3295
G05889,201904,U,0,0,3295
G05889,201904,G,3363,4786,3295
G05889,201904,O,1307,1196,3295
G05889,201904,O,0,0,3295
G05889,201904,O,4499,5299,3295
G05889,201904,O,1109,0,3295
G05889,201904,O,717,261,3295
G05900,201904,U,0,0,3295
G05900,201904,U,0,0,3295
G05900,201904,G,0,0,3295
G05900,201904,U,0,0,3295
G05900,201904,O,2233,9879,3295
G05900,201904,U,0,0,3295
G05900,201904,U,0,0,3295
G05900,201904,O,0,0,3295
G05900,201904,U,0,0,3295
G05900,201904,O,5039,2973,3295
G05900,201904,U,0,0,3295
G05900,201904,U,0,0,3295
G05900,201904,O,0,0,3295
G05900,201904,U,0,0,3295
G05900,201904,O,3014,1892,3295
G05900,201904,U,0,0,3295
G05900,201904,O,0,0,3295
G05900,201904,U,0,0,3295
G05909,201904,O,3493,1982,78
G05909,201904,O,725,627,78
G05909,201904,O,6769,7079,78
G05909,201904,O,25130,37004,78
G05911,201904,O,16650,13160,78
G05911,201904,O,9775,35149,78
G05911,201904,O,14882,32558,78
G05911,201904,O,3708,5488,78
G05911,201904,O,6426,7467,78
G05911,201904,U,0,0,78
G06069,201904,G,0,0,3295
G06069,201904,G,0,0,3295
G06069,201904,G,0,72598,3295
G06069,201904,G,0,0,3295
G06069,201904,G,0,0,3295
G06093,201904,O,0,0,276
G06093,201904,G,0,0,276
G06093,201904,G,0,0,276
G06093,201904,O,2260,5663,276
G06093,201904,O,6244,6584,276
G06093,201904,O,0,0,276
G06093,201904,O,0,0,276
G06093,201904,O,890,3378,276
G06093,201904,G,0,0,276
G06093,201904,G,1610,223,276
G06093,201904,O,1206,2706,276
G06093,201904,O,28895,19161,276
G06093,201904,O,0,0,276
G06168,201904,G,0,0,2801
G06168,201904,G,0,0,2801
G06168,201904,G,0,0,2801
G06168,201904,G,0,0,2801
G06168,201904,G,0,0,2801
G06238,201904,U,0,0,2899
G06238,201904,G,1930,2159,2899
G06238,201904,G,0,0,2899
G06238,201904,U,0,0,2899
G06280,201904,O,1749,1167,3295
G06280,201904,O,614,718,3295
G06280,201904,O,0,0,3295
G06280,201904,O,1412,1290,3295
G06280,201904,O,1624,1703,3295
G06280,201904,G,0,0,3295
G06280,201904,U,0,0,3295
G06280,201904,U,0,0,3295
G06280,201904,O,0,0,3295
G06280,201904,O,1,1,3295
G06280,201904,O,279,24,3295
G06280,201904,O,0,0,3295
G06280,201904,O,0,0,3295
G06280,201904,O,0,0,3295
G06280,201904,O,0,0,3295
G06280,201904,O,0,0,3295
G06280,201904,O,0,0,3295
G06280,201904,O,0,0,3295
G06280,201904,G,0,0,3295
G06280,201904,U,0,0,3295
G06280,201904,G,0,0,3295
G06280,201904,O,1918,1057,3295
G06280,201904,G,0,0,3295
G06280,201904,O,0,0,3295
G06280,201904,O,0,0,3295
G06406,201904,U,0,0,2647
G06406,201904,U,0,0,2647
G06407,201904,U,0,0,2647
G06655,201904,O,17158,15237,2899
G06655,201904,U,0,0,2899
G06655,201904,G,3505,13030,2899
G06655,201904,O,0,0,2899
G06655,201904,O,590,355,2899
G06655,201904,O,0,0,2899
G06655,201904,O,402,1229,2899
G06655,201904,U,0,0,2899
G06655,201904,U,0,0,2899
G06668,201904,O,0,0,3151
G06668,201904,O,28,26,3151
G06668,201904,G,0,0,3151
G06668,201904,G,0,0,3151
G06668,201904,G,0,30995,3151
G06668,201904,U,0,0,3151
G06668,201904,U,0,0,3151
G06668,201904,O,0,0,3151
G06668,201904,G,0,0,3151
G06848,201904,U,0,0,540
G06848,201904,U,0,0,540
G06848,201904,G,52,154874,540
G06850,201904,G,0,152130,3151
G06886,201904,G,1046,105276,3148
G06886,201904,G,1362,126839,3148
G06886,201904,G,1235,123463,3148
G06886,201904,U,0,0,3148
G06886,201904,U,0,0,3148
G06893,201904,U,0,0,1834
G06893,201904,U,0,0,1834
G06893,201904,U,0,0,1834
G06893,201904,G,8,4704,1834
G06893,201904,O,12838,21177,1834
G06893,201904,G,2584,189238,1834
G06893,201904,U,0,0,1834
G06893,201904,U,0,0,1834
G06893,201904,O,11212,43802,1834
G06893,201904,G,0,0,1834
G06893,201904,U,0,0,1834
G06894,201904,U,0,0,981
G06894,201904,U,0,0,981
G06894,201904,U,0,0,981
G06894,201904,O,15707,25827,981
G06894,201904,G,0,0,981
G06894,201904,O,0,0,981
G06894,201904,O,132672,187307,981
G06894,201904,O,16729,21315,981
G06894,201904,O,0,0,981
G06894,201904,O,17734,15124,981
G06896,201904,U,0,0,1834
G06896,201904,O,6048,6131,1834
G06896,201904,O,10103,17765,1834
G06896,201904,U,0,0,1834
G06896,201904,U,0,0,1834
G06898,201904,O,0,0,1834
G06898,201904,U,0,0,1834
G06898,201904,O,2191,354,1834
G06898,201904,O,0,0,1834
G06898,201904,O,1435,4159,1834
G06898,201904,O,911,6120,1834
G06898,201904,U,0,0,1834
G06898,201904,O,1681,5010,1834
G06898,201904,U,0,0,1834
G06898,201904,G,0,0,1834
G06899,201904,O,0,0,1834
G06899,201904,O,1565,5181,1834
G06899,201904,O,0,0,1834
G06899,201904,O,7882,41782,1834
G06921,201904,O,0,0,3026
G06921,201904,O,0,0,3026
G06981,201904,O,34865,37985,689
G07049,201904,O,0,0,162
G07049,201904,O,27100,43017,162
G07049,201904,O,37200,99043,162
G07397,201904,U,0,0,3295
G07461,201904,U,0,0,59
G07461,201904,O,8648,13944,59
G07462,201904,G,0,0,59
G07462,201904,U,0,0,59
G07462,201904,U,0,0,59
G07462,201904,G,19613,62179,59
G07462,201904,O,5388,15014,59
G07493,201904,G,8048,46064,689
G07493,201904,G,0,0,689
G07493,201904,G,0,0,689
G07493,201904,G,40505,247848,689
G07493,201904,U,0,0,689
G07493,201904,G,69596,697314,689
G07493,201904,O,40097,77062,689
G07493,201904,G,22356,210217,689
G07493,201904,O,0,0,689
G07493,201904,G,166036,912668,689
G07493,201904,O,67223,110665,689
G07493,201904,G,40498,256237,689
G07493,201904,O,136757,283473,689
G07498,201904,U,0,0,689
G07498,201904,U,0,0,689
G07703,201904,G,0,0,3151
G07703,201904,G,0,0,3151
G07703,201904,G,0,0,3151
G07703,201904,G,0,0,3151
G07703,201904,U,0,0,3151
G07703,201904,U,0,0,3151
G07736,201904,U,0,0,2628
G07736,201904,G,0,0,2628
G07746,201904,U,0,0,2970
G07746,201904,U,0,0,2970
G07746,201904,O,267,210,2970
G07750,201904,U,0,0,3151
G07750,201904,G,0,0,3151
G07750,201904,O,599,575,3151
G07750,201904,U,0,0,3151
G07750,201904,O,1014,919,3151
G07760,201904,G,0,289,1284
G07760,201904,O,16863,12962,1284
G07760,201904,G,0,0,1284
G07760,201904,O,0,0,1284
G07760,201904,O,920,707,1284
G07760,201904,O,0,0,1284
G07760,201904,G,0,0,1284
G07760,201904,G,66,255,1284
G07760,201904,O,0,0,1284
G07760,201904,O,0,0,1284
G07760,201904,G,0,0,1284
G07760,201904,O,0,0,1284
G07760,201904,O,1008,715,1284
G07760,201904,O,8254,8826,1284
G07760,201904,O,5365,3387,1284
G07780,201904,O,0,0,3295
G07780,201904,O,0,0,3295
G07799,201904,U,0,0,3295
G07799,201904,O,0,0,3295
G07799,201904,O,0,0,3295
G07799,201904,O,845,385,3295
G07799,201904,U,0,0,3295
G07799,201904,G,15304,42097,3295
G07799,201904,G,0,0,3295
G07827,201904,U,0,0,3295
G07827,201904,U,0,0,3295
G07827,201904,U,0,0,3295
G07827,201904,U,0,0,3295
G07827,201904,U,0,0,3295
G07827,201904,G,0,0,3295
G07827,201904,G,0,22,3295
G07827,201904,G,0,2367,3295
G07827,201904,U,0,0,3295
G07827,201904,U,0,0,3295
G07827,201904,G,0,0,3295
G07827,201904,G,0,1189,3295
G07827,201904,G,0,0,3295
G07827,201904,G,0,0,3295
G07827,201904,G,0,0,3295
G07827,201904,G,0,0,3295
G07890,201904,U,0,0,2899
G07898,201904,U,0,0,3295
G07898,201904,U,0,0,3295
